Time;Deal;Symbol;Type;Direction;Volume;Price;Order;Commission;Swap;Profit;Balance;Comment;
2025.01.01 00:00:00;1;;balance;;;;;0.00;0.00;1 000.00;1 000.00;;
2025.01.16 19:20:00;2;GOLD;buy;in;0.01;2 722.37;2;0.00;0.00;0.00;1 000.00;Grip;
2025.01.16 21:05:17;3;GOLD;buy;in;0.01;2 717.42;3;0.00;0.00;0.00;1 000.00;Grip;
2025.01.17 01:10:00;4;GOLD;buy;in;0.01;2 715.24;4;0.00;0.00;0.00;1 000.00;Grip;
2025.01.17 02:13:00;5;GOLD;buy;in;0.01;2 714.92;5;0.00;0.00;0.00;1 000.00;Grip;
2025.01.17 12:41:39;6;GOLD;sell;out;0.01;2 702.77;6;0.00;0.00;- 19.60; 980.40;;
2025.01.17 12:41:40;7;GOLD;sell;out;0.01;2 702.76;7;0.00;0.00;- 14.66; 965.74;;
2025.01.17 12:41:40;8;GOLD;sell;out;0.01;2 702.84;8;0.00;0.00;- 12.40; 953.34;;
2025.01.17 12:41:40;9;GOLD;sell;out;0.01;2 702.84;9;0.00;0.00;- 12.08; 941.26;;
2025.01.21 14:16:00;10;GOLD;buy;in;0.01;2 723.57;10;0.00;0.00;0.00; 941.26;Grip;
2025.01.21 16:08:00;11;GOLD;buy;in;0.01;2 726.89;11;0.00;0.00;0.00; 941.26;Grip;
2025.01.21 17:28:00;12;GOLD;buy;in;0.01;2 736.47;12;0.00;0.00;0.00; 941.26;Grip;
2025.01.21 18:47:51;13;GOLD;buy;in;0.01;2 743.11;13;0.00;0.00;0.00; 941.26;Grip;
2025.01.24 04:14:43;14;GOLD;sell;out;0.01;2 768.53;14;0.00;0.00; 44.96; 986.22;tp 2768.53;
2025.01.24 04:38:02;15;GOLD;sell;out;0.01;2 771.92;15;0.00;0.00; 45.03;1 031.25;tp 2771.88;
2025.01.24 05:29:00;16;GOLD;buy;in;0.01;2 773.05;16;0.00;0.00;0.00;1 031.25;Grip;
2025.01.24 08:32:00;17;GOLD;buy;in;0.01;2 776.88;17;0.00;0.00;0.00;1 031.25;Grip;
2025.01.24 15:13:17;18;GOLD;sell;out;0.01;2 781.51;18;0.00;0.00; 45.04;1 076.29;tp 2781.51;
2025.01.24 16:45:01;19;GOLD;buy;in;0.01;2 782.27;19;0.00;0.00;0.00;1 076.29;Grip;
2025.01.27 09:28:51;20;GOLD;sell;out;0.01;2 748.22;20;0.00;0.00; 5.11;1 081.40;;
2025.01.27 09:28:51;21;GOLD;sell;out;0.01;2 748.24;21;0.00;0.00;- 24.81;1 056.59;;
2025.01.27 09:28:52;22;GOLD;sell;out;0.01;2 748.15;22;0.00;0.00;- 28.73;1 027.86;;
2025.01.27 09:28:52;23;GOLD;sell;out;0.01;2 747.99;23;0.00;0.00;- 34.28; 993.58;;
2025.01.28 21:58:00;24;GOLD;buy;in;0.01;2 765.03;24;0.00;0.00;0.00; 993.58;Grip;
2025.01.28 22:13:58;25;GOLD;buy;in;0.01;2 764.85;25;0.00;0.00;0.00; 993.58;Grip;
2025.01.28 22:36:00;26;GOLD;buy;in;0.01;2 764.36;26;0.00;0.00;0.00; 993.58;Grip;
2025.01.29 04:33:13;27;GOLD;buy;in;0.01;2 765.58;27;0.00;0.00;0.00; 993.58;Grip;
2025.01.29 21:00:26;28;GOLD;sell;out;0.01;2 747.73;28;0.00;0.00;- 17.30; 976.28;;
2025.01.29 21:00:26;29;GOLD;sell;out;0.01;2 747.77;29;0.00;0.00;- 17.08; 959.20;;
2025.01.29 21:00:26;30;GOLD;sell;out;0.01;2 747.49;30;0.00;0.00;- 16.87; 942.33;;
2025.01.29 21:00:26;31;GOLD;sell;out;0.01;2 747.55;31;0.00;0.00;- 18.03; 924.30;;
2025.01.30 06:29:00;32;GOLD;buy;in;0.01;2 762.40;32;0.00;0.00;0.00; 924.30;Grip;
2025.01.30 07:09:50;33;GOLD;buy;in;0.01;2 761.29;33;0.00;0.00;0.00; 924.30;Grip;
2025.01.30 07:55:00;34;GOLD;buy;in;0.01;2 760.75;34;0.00;0.00;0.00; 924.30;Grip;
2025.01.30 09:36:04;35;GOLD;buy;in;0.01;2 766.08;35;0.00;0.00;0.00; 924.30;Grip;
2025.01.31 14:30:11;36;GOLD;sell;out;0.01;2 805.77;36;0.00;0.00; 45.02; 969.32;tp 2805.75;
2025.01.31 14:37:07;37;GOLD;sell;out;0.01;2 806.48;37;0.00;0.00; 45.19;1 014.51;tp 2806.30;
2025.01.31 14:42:16;38;GOLD;sell;out;0.01;2 807.43;38;0.00;0.00; 45.03;1 059.54;tp 2807.40;
2025.01.31 14:56:00;39;GOLD;buy;in;0.01;2 805.82;39;0.00;0.00;0.00;1 059.54;Grip;
2025.01.31 16:59:08;40;GOLD;sell;out;0.01;2 811.09;40;0.00;0.00; 45.01;1 104.55;tp 2811.03;
2025.01.31 17:44:00;41;GOLD;buy;in;0.01;2 811.49;41;0.00;0.00;0.00;1 104.55;Grip;
2025.01.31 20:00:00;42;GOLD;buy;in;0.01;2 808.95;42;0.00;0.00;0.00;1 104.55;Grip;
2025.01.31 23:31:01;43;GOLD;buy;in;0.01;2 801.34;43;0.00;0.00;0.00;1 104.55;Grip;
2025.02.03 03:56:34;44;GOLD;sell;out;0.01;2 779.96;44;0.00;0.00;- 25.86;1 078.69;;
2025.02.03 03:56:35;45;GOLD;sell;out;0.01;2 780.01;45;0.00;0.00;- 31.48;1 047.21;;
2025.02.03 03:56:35;46;GOLD;sell;out;0.01;2 779.97;46;0.00;0.00;- 28.98;1 018.23;;
2025.02.03 03:56:35;47;GOLD;sell;out;0.01;2 779.98;47;0.00;0.00;- 21.36; 996.87;;
2025.02.03 15:47:00;48;GOLD;buy;in;0.01;2 809.31;48;0.00;0.00;0.00; 996.87;Grip;
2025.02.03 18:01:00;49;GOLD;buy;in;0.01;2 817.04;49;0.00;0.00;0.00; 996.87;Grip;
2025.02.04 10:45:00;50;GOLD;buy;in;0.01;2 812.98;50;0.00;0.00;0.00; 996.87;Grip;
2025.02.04 11:44:52;51;GOLD;buy;in;0.01;2 819.77;51;0.00;0.00;0.00; 996.87;Grip;
2025.02.05 05:32:15;52;GOLD;sell;out;0.01;2 854.29;52;0.00;0.00; 44.98;1 041.85;tp 2854.24;
2025.02.05 05:46:01;53;GOLD;buy;in;0.01;2 853.57;53;0.00;0.00;0.00;1 041.85;Grip;
2025.02.05 06:43:00;54;GOLD;sell;out;0.01;2 857.97;54;0.00;0.00; 44.99;1 086.84;tp 2857.97;
2025.02.05 07:22:51;55;GOLD;buy;in;0.01;2 855.76;55;0.00;0.00;0.00;1 086.84;Grip;
2025.02.05 09:58:23;56;GOLD;sell;out;0.01;2 862.10;56;0.00;0.00; 45.06;1 131.90;tp 2862.04;
2025.02.05 10:00:35;57;GOLD;sell;out;0.01;2 864.84;57;0.00;0.00; 45.07;1 176.97;tp 2864.76;
2025.02.05 11:08:00;58;GOLD;buy;in;0.01;2 867.24;58;0.00;0.00;0.00;1 176.97;Grip;
2025.02.05 11:58:00;59;GOLD;buy;in;0.01;2 870.31;59;0.00;0.00;0.00;1 176.97;Grip;
2025.02.06 16:59:38;60;GOLD;sell;out;0.01;2 841.62;60;0.00;0.00;- 11.95;1 165.02;;
2025.02.06 16:59:38;61;GOLD;sell;out;0.01;2 841.36;61;0.00;0.00;- 14.40;1 150.62;;
2025.02.06 16:59:38;62;GOLD;sell;out;0.01;2 841.31;62;0.00;0.00;- 25.93;1 124.69;;
2025.02.06 16:59:38;63;GOLD;sell;out;0.01;2 841.51;63;0.00;0.00;- 28.80;1 095.89;;
2025.02.06 23:29:53;64;GOLD;buy;in;0.01;2 855.90;64;0.00;0.00;0.00;1 095.89;Grip;
2025.02.07 01:11:45;65;GOLD;buy;in;0.01;2 856.71;65;0.00;0.00;0.00;1 095.89;Grip;
2025.02.07 01:58:37;66;GOLD;buy;in;0.01;2 858.17;66;0.00;0.00;0.00;1 095.89;Grip;
2025.02.07 04:31:00;67;GOLD;buy;in;0.01;2 868.15;67;0.00;0.00;0.00;1 095.89;Grip;
2025.02.10 11:15:31;68;GOLD;sell;out;0.01;2 900.92;68;0.00;0.00; 45.02;1 140.91;tp 2900.92;
2025.02.10 11:34:30;69;GOLD;sell;out;0.01;2 901.78;69;0.00;0.00; 45.07;1 185.98;tp 2901.70;
2025.02.10 12:02:08;70;GOLD;sell;out;0.01;2 903.18;70;0.00;0.00; 45.01;1 230.99;tp 2903.17;
2025.02.10 12:29:00;71;GOLD;buy;in;0.01;2 902.54;71;0.00;0.00;0.00;1 230.99;Grip;
2025.02.10 14:29:00;72;GOLD;buy;in;0.01;2 904.56;72;0.00;0.00;0.00;1 230.99;Grip;
2025.02.10 16:19:41;73;GOLD;buy;in;0.01;2 903.47;73;0.00;0.00;0.00;1 230.99;Grip;
2025.02.11 01:03:42;74;GOLD;sell;out;0.01;2 913.16;74;0.00;0.00; 45.01;1 276.00;tp 2913.15;
2025.02.11 01:32:00;75;GOLD;buy;in;0.01;2 912.03;75;0.00;0.00;0.00;1 276.00;Grip;
2025.02.11 11:40:36;76;GOLD;sell;out;0.01;2 904.50;76;0.00;0.00; 1.96;1 277.96;;
2025.02.11 11:40:36;77;GOLD;sell;out;0.01;2 904.65;77;0.00;0.00; 0.09;1 278.05;;
2025.02.11 11:40:36;78;GOLD;sell;out;0.01;2 904.66;78;0.00;0.00; 1.19;1 279.24;;
2025.02.11 11:40:37;79;GOLD;sell;out;0.01;2 904.66;79;0.00;0.00;- 7.37;1 271.87;;
2025.02.13 05:02:00;80;GOLD;buy;in;0.01;2 908.49;80;0.00;0.00;0.00;1 271.87;Grip;
2025.02.13 06:05:01;81;GOLD;buy;in;0.01;2 916.99;81;0.00;0.00;0.00;1 271.87;Grip;
2025.02.13 06:40:19;82;GOLD;buy;in;0.01;2 918.82;82;0.00;0.00;0.00;1 271.87;Grip;
2025.02.13 07:47:00;83;GOLD;buy;in;0.01;2 920.48;83;0.00;0.00;0.00;1 271.87;Grip;
2025.02.14 17:25:35;84;GOLD;sell;out;0.01;2 903.24;84;0.00;0.00;- 5.25;1 266.62;;
2025.02.14 17:25:36;85;GOLD;sell;out;0.01;2 903.32;85;0.00;0.00;- 13.67;1 252.95;;
2025.02.14 17:25:36;86;GOLD;sell;out;0.01;2 903.33;86;0.00;0.00;- 15.49;1 237.46;;
2025.02.14 17:25:36;87;GOLD;sell;out;0.01;2 903.33;87;0.00;0.00;- 17.15;1 220.31;;
2025.02.18 11:55:34;88;GOLD;buy;in;0.01;2 912.55;88;0.00;0.00;0.00;1 220.31;Grip;
2025.02.18 13:28:00;89;GOLD;buy;in;0.01;2 912.11;89;0.00;0.00;0.00;1 220.31;Grip;
2025.02.18 14:19:55;90;GOLD;buy;in;0.01;2 913.39;90;0.00;0.00;0.00;1 220.31;Grip;
2025.02.18 19:13:00;91;GOLD;buy;in;0.01;2 931.71;91;0.00;0.00;0.00;1 220.31;Grip;
2025.02.21 10:17:15;92;GOLD;sell;out;0.01;2 923.41;92;0.00;0.00; 10.86;1 231.17;;
2025.02.21 10:17:15;93;GOLD;sell;out;0.01;2 923.41;93;0.00;0.00; 11.30;1 242.47;;
2025.02.21 10:17:15;94;GOLD;sell;out;0.01;2 923.42;94;0.00;0.00; 10.03;1 252.50;;
2025.02.21 10:17:15;95;GOLD;sell;out;0.01;2 923.42;95;0.00;0.00;- 8.29;1 244.21;;
2025.02.24 01:30:00;96;GOLD;buy;in;0.01;2 938.83;96;0.00;0.00;0.00;1 244.21;Grip;
2025.02.24 03:11:39;97;GOLD;sell;out;0.01;2 924.93;97;0.00;0.00;- 13.90;1 230.31;;
2025.02.24 13:03:00;98;GOLD;buy;in;0.01;2 938.36;98;0.00;0.00;0.00;1 230.31;Grip;
2025.02.24 14:22:02;99;GOLD;buy;in;0.01;2 947.49;99;0.00;0.00;0.00;1 230.31;Grip;
2025.02.24 17:16:56;100;GOLD;buy;in;0.01;2 937.65;100;0.00;0.00;0.00;1 230.31;Grip;
2025.02.24 20:54:00;101;GOLD;buy;in;0.01;2 947.57;101;0.00;0.00;0.00;1 230.31;Grip;
2025.02.25 09:52:57;102;GOLD;sell;out;0.01;2 930.60;102;0.00;0.00;- 7.76;1 222.55;;
2025.02.25 09:52:57;103;GOLD;sell;out;0.01;2 930.63;103;0.00;0.00;- 16.86;1 205.69;;
2025.02.25 09:52:57;104;GOLD;sell;out;0.01;2 930.67;104;0.00;0.00;- 6.98;1 198.71;;
2025.02.25 09:52:57;105;GOLD;sell;out;0.01;2 930.69;105;0.00;0.00;- 16.88;1 181.83;;
2025.03.13 01:32:30;106;GOLD;buy;in;0.01;2 936.22;106;0.00;0.00;0.00;1 181.83;Grip;
2025.03.13 01:36:55;107;GOLD;buy;in;0.01;2 937.74;107;0.00;0.00;0.00;1 181.83;Grip;
2025.03.13 04:34:01;108;GOLD;buy;in;0.01;2 939.85;108;0.00;0.00;0.00;1 181.83;Grip;
2025.03.13 05:19:00;109;GOLD;buy;in;0.01;2 944.42;109;0.00;0.00;0.00;1 181.83;Grip;
2025.03.13 18:31:30;110;GOLD;sell;out;0.01;2 981.22;110;0.00;0.00; 45.00;1 226.83;tp 2981.22;
2025.03.13 18:39:11;111;GOLD;sell;out;0.01;2 982.78;111;0.00;0.00; 45.04;1 271.87;tp 2982.74;
2025.03.13 18:43:36;112;GOLD;sell;out;0.01;2 984.86;112;0.00;0.00; 45.01;1 316.88;tp 2984.85;
2025.03.13 20:03:51;113;GOLD;buy;in;0.01;2 981.86;113;0.00;0.00;0.00;1 316.88;Grip;
2025.03.13 21:38:29;114;GOLD;buy;in;0.01;2 984.25;114;0.00;0.00;0.00;1 316.88;Grip;
2025.03.14 02:30:40;115;GOLD;buy;in;0.01;2 986.64;115;0.00;0.00;0.00;1 316.88;Grip;
2025.03.14 03:07:50;116;GOLD;sell;out;0.01;2 989.44;116;0.00;0.00; 45.02;1 361.90;tp 2989.42;
2025.03.14 03:47:00;117;GOLD;buy;in;0.01;2 988.48;117;0.00;0.00;0.00;1 361.90;Grip;
2025.03.18 10:43:41;118;GOLD;sell;out;0.01;3 026.95;118;0.00;0.00; 45.09;1 406.99;tp 3026.95;
2025.03.18 10:58:01;119;GOLD;buy;in;0.01;3 026.92;119;0.00;0.00;0.00;1 406.99;Grip;
2025.03.18 13:42:13;120;GOLD;sell;out;0.01;3 029.28;120;0.00;0.00; 45.03;1 452.02;tp 3029.25;
2025.03.18 14:34:08;121;GOLD;sell;out;0.01;3 031.69;121;0.00;0.00; 45.05;1 497.07;tp 3031.61;
2025.03.18 14:43:25;122;GOLD;sell;out;0.01;3 033.50;122;0.00;0.00; 45.02;1 542.09;tp 3033.48;
2025.03.18 15:18:00;123;GOLD;buy;in;0.01;3 034.82;123;0.00;0.00;0.00;1 542.09;Grip;
2025.03.18 17:54:23;124;GOLD;buy;in;0.01;3 032.17;124;0.00;0.00;0.00;1 542.09;Grip;
2025.03.18 18:48:28;125;GOLD;buy;in;0.01;3 035.07;125;0.00;0.00;0.00;1 542.09;Grip;
2025.03.20 12:31:12;126;GOLD;sell;out;0.01;3 027.64;126;0.00;0.00; 0.72;1 542.81;;
2025.03.20 12:31:12;127;GOLD;sell;out;0.01;3 027.64;127;0.00;0.00;- 7.18;1 535.63;;
2025.03.20 12:31:12;128;GOLD;sell;out;0.01;3 027.69;128;0.00;0.00;- 4.48;1 531.15;;
2025.03.20 12:31:12;129;GOLD;sell;out;0.01;3 027.64;129;0.00;0.00;- 7.43;1 523.72;;
2025.03.20 20:52:50;130;GOLD;buy;in;0.01;3 045.09;130;0.00;0.00;0.00;1 523.72;Grip;
2025.03.20 21:51:01;131;GOLD;buy;in;0.01;3 045.78;131;0.00;0.00;0.00;1 523.72;Grip;
2025.03.21 01:20:00;132;GOLD;buy;in;0.01;3 045.90;132;0.00;0.00;0.00;1 523.72;Grip;
2025.03.21 06:52:56;133;GOLD;sell;out;0.01;3 027.91;133;0.00;0.00;- 17.18;1 506.54;;
2025.03.21 06:52:57;134;GOLD;sell;out;0.01;3 027.91;134;0.00;0.00;- 17.87;1 488.67;;
2025.03.21 06:52:57;135;GOLD;sell;out;0.01;3 027.91;135;0.00;0.00;- 17.99;1 470.68;;
2025.03.27 12:58:00;136;GOLD;buy;in;0.01;3 051.87;136;0.00;0.00;0.00;1 470.68;Grip;
2025.03.27 17:08:00;137;GOLD;buy;in;0.01;3 054.20;137;0.00;0.00;0.00;1 470.68;Grip;
2025.03.27 19:05:49;138;GOLD;buy;in;0.01;3 052.11;138;0.00;0.00;0.00;1 470.68;Grip;
2025.03.27 20:59:00;139;GOLD;buy;in;0.01;3 056.23;139;0.00;0.00;0.00;1 470.68;Grip;
2025.03.31 01:08:53;140;GOLD;sell;out;0.01;3 097.25;140;0.00;0.00; 45.38;1 516.06;tp 3096.88;
2025.03.31 01:08:53;141;GOLD;sell;out;0.01;3 097.25;141;0.00;0.00; 45.14;1 561.20;tp 3097.10;
2025.03.31 01:35:00;142;GOLD;buy;in;0.01;3 089.23;142;0.00;0.00;0.00;1 561.20;Grip;
2025.03.31 05:00:01;143;GOLD;buy;in;0.01;3 094.74;143;0.00;0.00;0.00;1 561.20;Grip;
2025.03.31 05:13:59;144;GOLD;sell;out;0.01;3 099.41;144;0.00;0.00; 45.21;1 606.41;tp 3099.19;
2025.03.31 05:21:35;145;GOLD;sell;out;0.01;3 101.23;145;0.00;0.00; 45.00;1 651.41;tp 3101.21;
2025.03.31 05:48:00;146;GOLD;buy;in;0.01;3 104.38;146;0.00;0.00;0.00;1 651.41;Grip;
2025.03.31 06:32:08;147;GOLD;buy;in;0.01;3 110.00;147;0.00;0.00;0.00;1 651.41;Grip;
2025.04.01 04:01:49;148;GOLD;sell;out;0.01;3 134.41;148;0.00;0.00; 45.18;1 696.59;tp 3134.23;
2025.04.01 05:21:36;149;GOLD;sell;out;0.01;3 139.91;149;0.00;0.00; 45.17;1 741.76;tp 3139.89;
2025.04.01 06:12:00;150;GOLD;buy;in;0.01;3 143.12;150;0.00;0.00;0.00;1 741.76;Grip;
2025.04.01 11:02:36;151;GOLD;buy;in;0.01;3 130.12;151;0.00;0.00;0.00;1 741.76;Grip;
2025.04.01 18:59:34;152;GOLD;sell;out;0.01;3 113.76;152;0.00;0.00; 9.38;1 751.14;;
2025.04.01 18:59:35;153;GOLD;sell;out;0.01;3 113.66;153;0.00;0.00; 3.66;1 754.80;;
2025.04.01 18:59:35;154;GOLD;sell;out;0.01;3 113.71;154;0.00;0.00;- 29.41;1 725.39;;
2025.04.01 18:59:35;155;GOLD;sell;out;0.01;3 113.71;155;0.00;0.00;- 16.41;1 708.98;;
2025.04.02 21:41:41;156;GOLD;buy;in;0.01;3 123.27;156;0.00;0.00;0.00;1 708.98;Grip;
2025.04.02 22:50:00;157;GOLD;buy;in;0.01;3 125.87;157;0.00;0.00;0.00;1 708.98;Grip;
2025.04.02 23:13:54;158;GOLD;sell;out;0.01;3 114.53;158;0.00;0.00;- 8.74;1 700.24;;
2025.04.02 23:13:54;159;GOLD;sell;out;0.01;3 114.47;159;0.00;0.00;- 11.40;1 688.84;;
2025.04.09 20:15:46;160;GOLD;buy;in;0.01;3 091.21;160;0.00;0.00;0.00;1 688.84;Grip;
2025.04.09 20:30:12;161;GOLD;sell;out;0.01;3 056.66;161;0.00;0.00;- 34.55;1 654.29;;
2025.04.10 06:05:00;162;GOLD;buy;in;0.01;3 116.39;162;0.00;0.00;0.00;1 654.29;Grip;
2025.04.10 06:40:00;163;GOLD;buy;in;0.01;3 123.19;163;0.00;0.00;0.00;1 654.29;Grip;
2025.04.10 09:00:00;164;GOLD;buy;in;0.01;3 122.41;164;0.00;0.00;0.00;1 654.29;Grip;
2025.04.10 12:17:30;165;GOLD;buy;in;0.01;3 109.64;165;0.00;0.00;0.00;1 654.29;Grip;
2025.04.10 17:59:10;166;GOLD;sell;out;0.01;3 154.69;166;0.00;0.00; 45.05;1 699.34;tp 3154.64;
2025.04.10 18:15:04;167;GOLD;sell;out;0.01;3 162.07;167;0.00;0.00; 45.68;1 745.02;tp 3161.49;
2025.04.10 18:25:42;168;GOLD;sell;out;0.01;3 167.50;168;0.00;0.00; 45.09;1 790.11;tp 3167.50;
2025.04.10 18:28:38;169;GOLD;sell;out;0.01;3 168.21;169;0.00;0.00; 45.02;1 835.13;tp 3168.14;
2025.04.10 19:13:00;170;GOLD;buy;in;0.01;3 156.13;170;0.00;0.00;0.00;1 835.13;Grip;
2025.04.10 22:08:00;171;GOLD;buy;in;0.01;3 172.03;171;0.00;0.00;0.00;1 835.13;Grip;
2025.04.11 01:30:00;172;GOLD;buy;in;0.01;3 179.83;172;0.00;0.00;0.00;1 835.13;Grip;
2025.04.11 02:13:00;173;GOLD;buy;in;0.01;3 187.45;173;0.00;0.00;0.00;1 835.13;Grip;
2025.04.11 03:34:42;174;GOLD;sell;out;0.01;3 201.33;174;0.00;0.00; 45.20;1 880.33;tp 3201.33;
2025.04.11 03:43:22;175;GOLD;sell;out;0.01;3 217.13;175;0.00;0.00; 45.10;1 925.43;tp 3217.01;
2025.04.11 04:30:00;176;GOLD;buy;in;0.01;3 210.96;176;0.00;0.00;0.00;1 925.43;Grip;
2025.04.11 08:44:43;177;GOLD;sell;out;0.01;3 191.13;177;0.00;0.00; 11.30;1 936.73;;
2025.04.11 08:44:44;178;GOLD;sell;out;0.01;3 191.22;178;0.00;0.00; 3.77;1 940.50;;
2025.04.11 08:44:44;179;GOLD;sell;out;0.01;3 191.19;179;0.00;0.00;- 19.77;1 920.73;;
2025.04.11 23:32:00;180;GOLD;buy;in;0.01;3 235.07;180;0.00;0.00;0.00;1 920.73;Grip;
2025.04.14 01:02:18;181;GOLD;sell;out;0.01;3 214.92;181;0.00;0.00;- 20.15;1 900.58;;
2025.04.16 04:28:00;182;GOLD;buy;in;0.01;3 268.62;182;0.00;0.00;0.00;1 900.58;Grip;
2025.04.16 04:50:27;183;GOLD;buy;in;0.01;3 268.30;183;0.00;0.00;0.00;1 900.58;Grip;
2025.04.16 05:28:28;184;GOLD;buy;in;0.01;3 273.40;184;0.00;0.00;0.00;1 900.58;Grip;
2025.04.16 08:45:00;185;GOLD;buy;in;0.01;3 289.14;185;0.00;0.00;0.00;1 900.58;Grip;
2025.04.16 11:15:37;186;GOLD;sell;out;0.01;3 313.63;186;0.00;0.00; 45.33;1 945.91;tp 3313.30;
2025.04.16 11:15:38;187;GOLD;sell;out;0.01;3 313.97;187;0.00;0.00; 45.35;1 991.26;tp 3313.67;
2025.04.16 11:53:00;188;GOLD;buy;in;0.01;3 306.11;188;0.00;0.00;0.00;1 991.26;Grip;
2025.04.16 14:43:10;189;GOLD;buy;in;0.01;3 300.63;189;0.00;0.00;0.00;1 991.26;Grip;
2025.04.16 17:01:52;190;GOLD;sell;out;0.01;3 318.57;190;0.00;0.00; 45.17;2 036.43;tp 3318.56;
2025.04.16 17:26:00;191;GOLD;buy;in;0.01;3 312.61;191;0.00;0.00;0.00;2 036.43;Grip;
2025.04.16 21:22:53;192;GOLD;sell;out;0.01;3 335.55;192;0.00;0.00; 46.41;2 082.84;tp 3334.16;
2025.04.16 22:01:00;193;GOLD;buy;in;0.01;3 338.66;193;0.00;0.00;0.00;2 082.84;Grip;
2025.04.17 01:02:00;194;GOLD;sell;out;0.01;3 348.25;194;0.00;0.00; 47.62;2 130.46;tp 3345.64;
2025.04.17 01:05:49;195;GOLD;sell;out;0.01;3 351.46;195;0.00;0.00; 45.35;2 175.81;tp 3351.42;
2025.04.17 01:35:00;196;GOLD;buy;in;0.01;3 353.10;196;0.00;0.00;0.00;2 175.81;Grip;
2025.04.17 04:49:51;197;GOLD;sell;out;0.01;3 328.22;197;0.00;0.00; 15.61;2 191.42;;
2025.04.17 04:49:51;198;GOLD;sell;out;0.01;3 328.28;198;0.00;0.00;- 10.38;2 181.04;;
2025.04.17 04:49:51;199;GOLD;sell;out;0.01;3 328.07;199;0.00;0.00;- 25.03;2 156.01;;
2025.04.21 08:30:00;200;GOLD;buy;in;0.01;3 382.03;200;0.00;0.00;0.00;2 156.01;Grip;
2025.04.21 10:37:00;201;GOLD;buy;in;0.01;3 394.00;201;0.00;0.00;0.00;2 156.01;Grip;
2025.04.21 12:19:00;202;GOLD;buy;in;0.01;3 392.36;202;0.00;0.00;0.00;2 156.01;Grip;
2025.04.21 13:00:00;203;GOLD;buy;in;0.01;3 395.16;203;0.00;0.00;0.00;2 156.01;Grip;
2025.04.21 17:08:54;204;GOLD;sell;out;0.01;3 427.01;204;0.00;0.00; 44.98;2 200.99;tp 3427.01;
2025.04.21 17:32:00;205;GOLD;buy;in;0.01;3 424.73;205;0.00;0.00;0.00;2 200.99;Grip;
2025.04.22 02:17:00;206;GOLD;sell;out;0.01;3 437.54;206;0.00;0.00; 45.18;2 246.17;tp 3437.36;
2025.04.22 02:18:20;207;GOLD;sell;out;0.01;3 439.27;207;0.00;0.00; 45.27;2 291.44;tp 3438.90;
2025.04.22 02:18:20;208;GOLD;sell;out;0.01;3 440.22;208;0.00;0.00; 45.06;2 336.50;tp 3440.15;
2025.04.22 03:03:36;209;GOLD;sell;out;0.01;3 416.34;209;0.00;0.00;- 8.39;2 328.11;;
2025.04.29 01:37:36;210;GOLD;buy;in;0.01;3 340.08;210;0.00;0.00;0.00;2 328.11;Grip;
2025.04.29 03:11:04;211;GOLD;buy;in;0.01;3 337.15;211;0.00;0.00;0.00;2 328.11;Grip;
2025.04.29 03:28:49;212;GOLD;sell;out;0.01;3 330.63;212;0.00;0.00;- 9.45;2 318.66;;
2025.04.29 03:28:49;213;GOLD;sell;out;0.01;3 330.62;213;0.00;0.00;- 6.53;2 312.13;;
2025.05.05 22:52:00;214;GOLD;buy;in;0.01;3 333.51;214;0.00;0.00;0.00;2 312.13;Grip;
2025.05.05 23:06:45;215;GOLD;buy;in;0.01;3 333.62;215;0.00;0.00;0.00;2 312.13;Grip;
2025.05.06 02:57:22;216;GOLD;buy;in;0.01;3 335.04;216;0.00;0.00;0.00;2 312.13;Grip;
2025.05.06 03:59:04;217;GOLD;buy;in;0.01;3 329.04;217;0.00;0.00;0.00;2 312.13;Grip;
2025.05.06 04:41:26;218;GOLD;sell;out;0.01;3 374.17;218;0.00;0.00; 45.13;2 357.26;tp 3374.01;
2025.05.06 04:42:11;219;GOLD;sell;out;0.01;3 378.66;219;0.00;0.00; 45.15;2 402.41;tp 3378.56;
2025.05.06 04:42:11;220;GOLD;sell;out;0.01;3 378.66;220;0.00;0.00; 45.04;2 447.45;tp 3378.57;
2025.05.06 04:42:16;221;GOLD;sell;out;0.01;3 379.37;221;0.00;0.00; 44.33;2 491.78;tp 3379.32;
2025.05.06 05:33:00;222;GOLD;buy;in;0.01;3 378.42;222;0.00;0.00;0.00;2 491.78;Grip;
2025.05.06 05:49:53;223;GOLD;sell;out;0.01;3 357.86;223;0.00;0.00;- 20.56;2 471.22;;
2025.05.06 18:00:00;224;GOLD;buy;in;0.01;3 386.46;224;0.00;0.00;0.00;2 471.22;Grip;
2025.05.06 18:42:00;225;GOLD;buy;in;0.01;3 396.08;225;0.00;0.00;0.00;2 471.22;Grip;
2025.05.06 20:47:00;226;GOLD;buy;in;0.01;3 415.58;226;0.00;0.00;0.00;2 471.22;Grip;
2025.05.06 23:19:00;227;GOLD;buy;in;0.01;3 422.26;227;0.00;0.00;0.00;2 471.22;Grip;
2025.05.06 23:53:54;228;GOLD;sell;out;0.01;3 431.54;228;0.00;0.00; 45.08;2 516.30;tp 3431.48;
2025.05.07 01:07:57;229;GOLD;sell;out;0.01;3 405.19;229;0.00;0.00; 9.11;2 525.41;;
2025.05.07 01:07:57;230;GOLD;sell;out;0.01;3 404.87;230;0.00;0.00;- 10.71;2 514.70;;
