Open Time;Order;Symbol;Type;Volume;;Price;S / L;T / P;Time;;State;Comment;
2025.06.04 10:00:46;262;GOLD;buy;0.01 / 0.01;;0.00;3 316.85;3 401.85;2025.06.04 10:00:46;;filled;Grip;
2025.06.04 10:51:18;263;GOLD;buy;0.01 / 0.01;;0.00;3 319.69;3 404.69;2025.06.04 10:51:18;;filled;Grip;
2025.06.04 15:28:09;264;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.04 15:28:09;;filled;;
2025.06.04 15:28:09;265;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.04 15:28:09;;filled;;
2025.06.04 15:28:09;266;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.04 15:28:09;;filled;;
2025.06.04 15:28:10;267;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.04 15:28:10;;filled;;
2025.06.05 02:51:00;268;GOLD;buy;0.01 / 0.01;;0.00;3 335.84;3 420.84;2025.06.05 02:51:00;;filled;Grip;
2025.06.05 03:59:00;269;GOLD;buy;0.01 / 0.01;;0.00;3 339.71;3 424.71;2025.06.05 03:59:00;;filled;Grip;
2025.06.05 08:13:57;270;GOLD;buy;0.01 / 0.01;;0.00;3 329.34;3 414.34;2025.06.05 08:13:57;;filled;Grip;
2025.06.05 10:38:00;271;GOLD;buy;0.01 / 0.01;;0.00;3 331.98;3 416.98;2025.06.05 10:38:00;;filled;Grip;
2025.06.05 17:58:46;272;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.05 17:58:46;;filled;;
2025.06.05 17:58:47;273;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.05 17:58:47;;filled;;
2025.06.05 17:58:47;274;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.05 17:58:47;;filled;;
2025.06.05 17:58:47;275;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.05 17:58:47;;filled;;
2025.06.12 09:00:13;276;GOLD;buy;0.01 / 0.01;;0.00;3 334.96;3 419.96;2025.06.12 09:00:13;;filled;Grip;
2025.06.12 10:09:00;277;GOLD;buy;0.01 / 0.01;;0.00;3 332.04;3 417.04;2025.06.12 10:09:00;;filled;Grip;
2025.06.12 10:41:59;278;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.12 10:41:59;;filled;;
2025.06.12 10:41:59;279;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.12 10:41:59;;filled;;
2025.06.12 18:48:05;280;GOLD;buy;0.01 / 0.01;;0.00;3 348.14;3 433.14;2025.06.12 18:48:05;;filled;Grip;
2025.06.12 23:10:01;281;GOLD;buy;0.01 / 0.01;;0.00;3 348.33;3 433.33;2025.06.12 23:10:01;;filled;Grip;
2025.06.12 23:53:05;282;GOLD;buy;0.01 / 0.01;;0.00;3 346.61;3 431.61;2025.06.12 23:53:05;;filled;Grip;
2025.06.13 02:41:46;283;GOLD;buy;0.01 / 0.01;;0.00;3 346.10;3 431.10;2025.06.13 02:41:46;;filled;Grip;
2025.06.13 04:46:08;284;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.13 04:46:08;;filled;tp 3431.10;
2025.06.13 04:46:26;285;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.13 04:46:26;;filled;tp 3431.61;
2025.06.13 04:47:11;286;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.13 04:47:11;;filled;tp 3433.14;
2025.06.13 04:54:00;287;GOLD;buy;0.01 / 0.01;;0.00;3 387.28;3 472.28;2025.06.13 04:54:00;;filled;Grip;
2025.06.13 05:23:49;288;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.13 05:23:49;;filled;tp 3433.33;
2025.06.13 06:13:00;289;GOLD;buy;0.01 / 0.01;;0.00;3 395.71;3 480.71;2025.06.13 06:13:00;;filled;Grip;
2025.06.13 07:09:01;290;GOLD;buy;0.01 / 0.01;;0.00;3 389.23;3 474.23;2025.06.13 07:09:01;;filled;Grip;
2025.06.13 08:09:00;291;GOLD;buy;0.01 / 0.01;;0.00;3 387.72;3 472.72;2025.06.13 08:09:00;;filled;Grip;
2025.06.16 10:14:00;292;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.16 10:14:00;;filled;;
2025.06.16 10:14:00;293;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.16 10:14:00;;filled;;
2025.06.16 10:14:00;294;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.16 10:14:00;;filled;;
2025.06.16 10:14:00;295;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.16 10:14:00;;filled;;
2025.07.03 01:48:10;296;GOLD;buy;0.01 / 0.01;;0.00;3 323.07;3 408.07;2025.07.03 01:48:10;;filled;Grip;
2025.07.03 03:04:43;297;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.03 03:04:43;;filled;;
2025.07.11 23:33:29;298;GOLD;buy;0.01 / 0.01;;0.00;3 315.12;3 400.12;2025.07.11 23:33:29;;filled;Grip;
2025.07.11 23:39:30;299;GOLD;buy;0.01 / 0.01;;0.00;3 316.48;3 401.48;2025.07.11 23:39:30;;filled;Grip;
2025.07.14 01:54:00;300;GOLD;buy;0.01 / 0.01;;0.00;3 329.53;3 414.53;2025.07.14 01:54:00;;filled;Grip;
2025.07.14 08:18:38;301;GOLD;buy;0.01 / 0.01;;0.00;3 319.93;3 404.93;2025.07.14 08:18:38;;filled;Grip;
2025.07.15 16:26:55;302;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.15 16:26:55;;filled;;
2025.07.15 16:26:55;303;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.15 16:26:55;;filled;;
2025.07.15 16:26:55;304;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.15 16:26:55;;filled;;
2025.07.15 16:26:56;305;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.15 16:26:56;;filled;;
2025.07.18 23:36:00;306;GOLD;buy;0.01 / 0.01;;0.00;3 309.97;3 394.97;2025.07.18 23:36:00;;filled;Grip;
2025.07.18 23:43:53;307;GOLD;buy;0.01 / 0.01;;0.00;3 311.03;3 396.03;2025.07.18 23:43:53;;filled;Grip;
2025.07.21 04:55:00;308;GOLD;buy;0.01 / 0.01;;0.00;3 317.27;3 402.27;2025.07.21 04:55:00;;filled;Grip;
2025.07.21 08:59:00;309;GOLD;buy;0.01 / 0.01;;0.00;3 327.32;3 412.32;2025.07.21 08:59:00;;filled;Grip;
2025.07.21 16:47:09;310;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.21 16:47:09;;filled;tp 3394.97;
2025.07.21 17:20:39;311;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.21 17:20:39;;filled;tp 3396.03;
2025.07.21 18:03:00;312;GOLD;buy;0.01 / 0.01;;0.00;3 359.89;3 444.89;2025.07.21 18:03:00;;filled;Grip;
2025.07.21 18:20:45;313;GOLD;buy;0.01 / 0.01;;0.00;3 359.62;3 444.62;2025.07.21 18:20:45;;filled;Grip;
2025.07.22 02:31:26;314;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.22 02:31:26;;filled;tp 3402.27;
2025.07.22 03:00:07;315;GOLD;buy;0.01 / 0.01;;0.00;3 356.83;3 441.83;2025.07.22 03:00:07;;filled;Grip;
2025.07.22 16:08:37;316;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.22 16:08:37;;filled;tp 3412.32;
2025.07.22 17:16:00;317;GOLD;buy;0.01 / 0.01;;0.00;3 376.62;3 461.62;2025.07.22 17:16:00;;filled;Grip;
2025.07.23 19:01:28;318;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.23 19:01:28;;filled;;
2025.07.23 19:01:28;319;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.23 19:01:28;;filled;;
2025.07.23 19:01:28;320;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.23 19:01:28;;filled;;
2025.07.23 19:01:29;321;GOLD;sell;0.01 / 0.01;;0.00;;;2025.07.23 19:01:29;;filled;;
2025.08.05 09:11:00;322;GOLD;buy;0.01 / 0.01;;0.00;3 331.11;3 416.11;2025.08.05 09:11:00;;filled;Grip;
2025.08.05 10:49:00;323;GOLD;buy;0.01 / 0.01;;0.00;3 332.40;3 417.40;2025.08.05 10:49:00;;filled;Grip;
2025.08.05 12:00:25;324;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.05 12:00:25;;filled;;
2025.08.05 12:00:25;325;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.05 12:00:25;;filled;;
2025.08.06 06:00:57;326;GOLD;buy;0.01 / 0.01;;0.00;3 336.97;3 421.97;2025.08.06 06:00:57;;filled;Grip;
2025.08.06 09:55:00;327;GOLD;buy;0.01 / 0.01;;0.00;3 335.37;3 420.37;2025.08.06 09:55:00;;filled;Grip;
2025.08.06 11:10:30;328;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.06 11:10:30;;filled;;
2025.08.06 11:10:30;329;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.06 11:10:30;;filled;;
2025.08.07 14:10:00;330;GOLD;buy;0.01 / 0.01;;0.00;3 335.26;3 420.26;2025.08.07 14:10:00;;filled;Grip;
2025.08.07 14:54:00;331;GOLD;buy;0.01 / 0.01;;0.00;3 338.18;3 423.18;2025.08.07 14:54:00;;filled;Grip;
2025.08.07 16:07:01;332;GOLD;buy;0.01 / 0.01;;0.00;3 342.53;3 427.53;2025.08.07 16:07:01;;filled;Grip;
2025.08.07 23:24:00;333;GOLD;buy;0.01 / 0.01;;0.00;3 359.76;3 444.76;2025.08.07 23:24:00;;filled;Grip;
2025.08.08 21:00:12;334;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.08 21:00:12;;filled;;
2025.08.08 21:00:12;335;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.08 21:00:12;;filled;;
2025.08.08 21:00:12;336;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.08 21:00:12;;filled;;
2025.08.08 21:00:13;337;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.08 21:00:13;;filled;;
2025.08.25 01:54:41;338;GOLD;buy;0.01 / 0.01;;0.00;3 327.78;3 412.78;2025.08.25 01:54:41;;filled;Grip;
2025.08.25 04:39:24;339;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.25 04:39:24;;filled;;
2025.08.26 11:10:00;340;GOLD;buy;0.01 / 0.01;;0.00;3 337.76;3 422.76;2025.08.26 11:10:00;;filled;Grip;
2025.08.26 13:47:44;341;GOLD;buy;0.01 / 0.01;;0.00;3 329.79;3 414.79;2025.08.26 13:47:44;;filled;Grip;
2025.08.26 14:55:00;342;GOLD;buy;0.01 / 0.01;;0.00;3 338.37;3 423.37;2025.08.26 14:55:00;;filled;Grip;
2025.08.26 17:24:35;343;GOLD;buy;0.01 / 0.01;;0.00;3 336.52;3 421.52;2025.08.26 17:24:35;;filled;Grip;
2025.08.28 19:21:42;344;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.28 19:21:42;;filled;tp 3414.79;
2025.08.28 19:46:00;345;GOLD;buy;0.01 / 0.01;;0.00;3 374.83;3 459.83;2025.08.28 19:46:00;;filled;Grip;
2025.08.28 22:53:25;346;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.28 22:53:25;;filled;tp 3421.52;
2025.08.28 22:57:33;347;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.28 22:57:33;;filled;tp 3422.76;
2025.08.29 05:35:00;348;GOLD;buy;0.01 / 0.01;;0.00;3 372.41;3 457.41;2025.08.29 05:35:00;;filled;Grip;
2025.08.29 05:41:24;349;GOLD;buy;0.01 / 0.01;;0.00;3 373.93;3 458.93;2025.08.29 05:41:24;;filled;Grip;
2025.08.29 16:38:29;350;GOLD;sell;0.01 / 0.01;;0.00;;;2025.08.29 16:38:29;;filled;tp 3423.37;
2025.08.29 17:57:00;351;GOLD;buy;0.01 / 0.01;;0.00;3 398.84;3 483.84;2025.08.29 17:57:00;;filled;Grip;
2025.09.01 04:59:15;352;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.01 04:59:15;;filled;tp 3457.41;
2025.09.01 04:59:38;353;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.01 04:59:38;;filled;tp 3458.93;
2025.09.01 05:06:38;354;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.01 05:06:38;;filled;tp 3459.83;
2025.09.01 05:57:56;355;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.01 05:57:56;;filled;tp 3483.84;
2025.09.01 06:22:00;356;GOLD;buy;0.01 / 0.01;;0.00;3 432.44;3 517.44;2025.09.01 06:22:00;;filled;Grip;
2025.09.01 09:53:00;357;GOLD;buy;0.01 / 0.01;;0.00;3 444.57;3 529.57;2025.09.01 09:53:00;;filled;Grip;
2025.09.01 11:39:00;358;GOLD;buy;0.01 / 0.01;;0.00;3 437.95;3 522.95;2025.09.01 11:39:00;;filled;Grip;
2025.09.01 16:56:01;359;GOLD;buy;0.01 / 0.01;;0.00;3 437.89;3 522.89;2025.09.01 16:56:01;;filled;Grip;
2025.09.02 10:24:03;360;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.02 10:24:03;;filled;;
2025.09.02 10:24:04;361;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.02 10:24:04;;filled;;
2025.09.02 10:24:04;362;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.02 10:24:04;;filled;;
2025.09.02 10:24:04;363;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.02 10:24:04;;filled;;
2025.09.02 23:29:37;364;GOLD;buy;0.01 / 0.01;;0.00;3 496.43;3 581.43;2025.09.02 23:29:37;;filled;Grip;
2025.09.03 04:18:00;365;GOLD;buy;0.01 / 0.01;;0.00;3 497.23;3 582.23;2025.09.03 04:18:00;;filled;Grip;
2025.09.03 08:04:12;366;GOLD;buy;0.01 / 0.01;;0.00;3 496.17;3 581.17;2025.09.03 08:04:12;;filled;Grip;
2025.09.03 10:58:24;367;GOLD;buy;0.01 / 0.01;;0.00;3 494.38;3 579.38;2025.09.03 10:58:24;;filled;Grip;
2025.09.04 04:39:58;368;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.04 04:39:58;;filled;;
2025.09.04 04:39:58;369;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.04 04:39:58;;filled;;
2025.09.04 04:39:58;370;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.04 04:39:58;;filled;;
2025.09.04 04:39:58;371;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.04 04:39:58;;filled;;
2025.09.04 23:03:59;372;GOLD;buy;0.01 / 0.01;;0.00;3 510.69;3 595.69;2025.09.04 23:03:59;;filled;Grip;
2025.09.05 01:10:20;373;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.05 01:10:20;;filled;;
2025.09.05 08:07:04;374;GOLD;buy;0.01 / 0.01;;0.00;3 519.31;3 604.31;2025.09.05 08:07:04;;filled;Grip;
2025.09.05 09:59:43;375;GOLD;buy;0.01 / 0.01;;0.00;3 513.50;3 598.50;2025.09.05 09:59:43;;filled;Grip;
2025.09.05 13:06:06;376;GOLD;buy;0.01 / 0.01;;0.00;3 511.52;3 596.52;2025.09.05 13:06:06;;filled;Grip;
2025.09.05 16:42:00;377;GOLD;buy;0.01 / 0.01;;0.00;3 541.40;3 626.40;2025.09.05 16:42:00;;filled;Grip;
2025.09.05 17:01:58;378;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.05 17:01:58;;filled;tp 3596.52;
2025.09.05 17:19:00;379;GOLD;buy;0.01 / 0.01;;0.00;3 550.52;3 635.52;2025.09.05 17:19:00;;filled;Grip;
2025.09.05 19:09:20;380;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.05 19:09:20;;filled;tp 3598.50;
2025.09.05 19:36:00;381;GOLD;buy;0.01 / 0.01;;0.00;3 556.90;3 641.90;2025.09.05 19:36:00;;filled;Grip;
2025.09.08 10:12:28;382;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.08 10:12:28;;filled;tp 3604.31;
2025.09.08 10:56:02;383;GOLD;buy;0.01 / 0.01;;0.00;3 567.49;3 652.49;2025.09.08 10:56:02;;filled;Grip;
2025.09.08 16:02:02;384;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.08 16:02:02;;filled;tp 3626.40;
2025.09.08 16:50:43;385;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.08 16:50:43;;filled;tp 3635.52;
2025.09.08 17:16:00;386;GOLD;buy;0.01 / 0.01;;0.00;3 595.41;3 680.41;2025.09.08 17:16:00;;filled;Grip;
2025.09.08 18:00:40;387;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.08 18:00:40;;filled;tp 3641.90;
2025.09.08 18:26:00;388;GOLD;buy;0.01 / 0.01;;0.00;3 601.93;3 686.93;2025.09.08 18:26:00;;filled;Grip;
2025.09.08 21:09:13;389;GOLD;buy;0.01 / 0.01;;0.00;3 594.48;3 679.48;2025.09.08 21:09:13;;filled;Grip;
2025.09.09 05:09:28;390;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.09 05:09:28;;filled;tp 3652.49;
2025.09.09 05:36:00;391;GOLD;buy;0.01 / 0.01;;0.00;3 611.40;3 696.40;2025.09.09 05:36:00;;filled;Grip;
2025.09.09 17:08:33;392;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.09 17:08:33;;filled;;
2025.09.09 17:08:33;393;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.09 17:08:33;;filled;;
2025.09.09 17:08:33;394;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.09 17:08:33;;filled;;
2025.09.09 17:08:33;395;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.09 17:08:33;;filled;;
2025.09.16 01:30:01;396;GOLD;buy;0.01 / 0.01;;0.00;3 639.38;3 724.38;2025.09.16 01:30:01;;filled;Grip;
2025.09.16 03:00:53;397;GOLD;buy;0.01 / 0.01;;0.00;3 638.19;3 723.19;2025.09.16 03:00:53;;filled;Grip;
2025.09.16 04:50:49;398;GOLD;buy;0.01 / 0.01;;0.00;3 638.82;3 723.82;2025.09.16 04:50:49;;filled;Grip;
2025.09.16 08:18:34;399;GOLD;buy;0.01 / 0.01;;0.00;3 644.43;3 729.43;2025.09.16 08:18:34;;filled;Grip;
2025.09.17 11:02:25;400;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.17 11:02:25;;filled;;
2025.09.17 11:02:25;401;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.17 11:02:25;;filled;;
2025.09.17 11:02:25;402;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.17 11:02:25;;filled;;
2025.09.17 11:02:26;403;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.17 11:02:26;;filled;;
2025.09.22 02:21:46;404;GOLD;buy;0.01 / 0.01;;0.00;3 649.35;3 734.35;2025.09.22 02:21:46;;filled;Grip;
2025.09.22 03:41:00;405;GOLD;buy;0.01 / 0.01;;0.00;3 650.10;3 735.10;2025.09.22 03:41:00;;filled;Grip;
2025.09.22 07:06:00;406;GOLD;buy;0.01 / 0.01;;0.00;3 654.43;3 739.43;2025.09.22 07:06:00;;filled;Grip;
2025.09.22 12:10:00;407;GOLD;buy;0.01 / 0.01;;0.00;3 681.81;3 766.81;2025.09.22 12:10:00;;filled;Grip;
2025.09.22 18:46:19;408;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.22 18:46:19;;filled;tp 3734.35;
2025.09.22 18:49:48;409;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.22 18:49:48;;filled;tp 3735.10;
2025.09.22 19:30:00;410;GOLD;buy;0.01 / 0.01;;0.00;3 697.08;3 782.08;2025.09.22 19:30:00;;filled;Grip;
2025.09.22 20:09:06;411;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.22 20:09:06;;filled;tp 3739.43;
2025.09.22 21:06:00;412;GOLD;buy;0.01 / 0.01;;0.00;3 706.07;3 791.07;2025.09.22 21:06:00;;filled;Grip;
2025.09.22 22:38:00;413;GOLD;buy;0.01 / 0.01;;0.00;3 705.98;3 790.98;2025.09.22 22:38:00;;filled;Grip;
2025.09.23 11:39:42;414;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 11:39:42;;filled;tp 3766.81;
2025.09.23 12:10:51;415;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 12:10:51;;filled;tp 3782.08;
2025.09.23 12:24:49;416;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 12:24:49;;filled;tp 3790.98;
2025.09.23 12:39:00;417;GOLD;buy;0.01 / 0.01;;0.00;3 744.15;3 829.15;2025.09.23 12:39:00;;filled;Grip;
2025.09.23 12:54:32;418;GOLD;buy;0.01 / 0.01;;0.00;3 744.08;3 829.08;2025.09.23 12:54:32;;filled;Grip;
2025.09.23 15:43:00;419;GOLD;buy;0.01 / 0.01;;0.00;3 743.35;3 828.35;2025.09.23 15:43:00;;filled;Grip;
2025.09.23 21:56:38;420;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 21:56:38;;filled;;
2025.09.23 21:56:38;421;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 21:56:38;;filled;;
2025.09.23 21:56:38;422;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 21:56:38;;filled;;
2025.09.23 21:56:38;423;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.23 21:56:38;;filled;;
2025.09.29 12:13:00;424;GOLD;buy;0.01 / 0.01;;0.00;3 777.59;3 862.59;2025.09.29 12:13:00;;filled;Grip;
2025.09.29 14:04:00;425;GOLD;buy;0.01 / 0.01;;0.00;3 777.33;3 862.33;2025.09.29 14:04:00;;filled;Grip;
2025.09.29 16:58:00;426;GOLD;buy;0.01 / 0.01;;0.00;3 781.36;3 866.36;2025.09.29 16:58:00;;filled;Grip;
2025.09.29 19:05:00;427;GOLD;buy;0.01 / 0.01;;0.00;3 788.80;3 873.80;2025.09.29 19:05:00;;filled;Grip;
2025.09.30 06:42:16;428;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 06:42:16;;filled;tp 3862.33;
2025.09.30 06:42:45;429;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 06:42:45;;filled;tp 3862.59;
2025.09.30 06:53:43;430;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 06:53:43;;filled;tp 3866.36;
2025.09.30 07:11:00;431;GOLD;buy;0.01 / 0.01;;0.00;3 825.37;3 910.37;2025.09.30 07:11:00;;filled;Grip;
2025.09.30 09:03:00;432;GOLD;buy;0.01 / 0.01;;0.00;3 829.68;3 914.68;2025.09.30 09:03:00;;filled;Grip;
2025.09.30 09:32:14;433;GOLD;buy;0.01 / 0.01;;0.00;3 829.13;3 914.13;2025.09.30 09:32:14;;filled;Grip;
2025.09.30 11:07:28;434;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 11:07:28;;filled;;
2025.09.30 11:07:28;435;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 11:07:28;;filled;;
2025.09.30 11:07:28;436;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 11:07:28;;filled;;
2025.09.30 11:07:29;437;GOLD;sell;0.01 / 0.01;;0.00;;;2025.09.30 11:07:29;;filled;;
2025.10.01 05:38:00;438;GOLD;buy;0.01 / 0.01;;0.00;3 825.29;3 910.29;2025.10.01 05:38:00;;filled;Grip;
2025.10.01 06:17:03;439;GOLD;buy;0.01 / 0.01;;0.00;3 822.97;3 907.97;2025.10.01 06:17:03;;filled;Grip;
2025.10.01 06:42:03;440;GOLD;buy;0.01 / 0.01;;0.00;3 822.08;3 907.08;2025.10.01 06:42:03;;filled;Grip;
2025.10.01 08:31:00;441;GOLD;buy;0.01 / 0.01;;0.00;3 826.03;3 911.03;2025.10.01 08:31:00;;filled;Grip;
2025.10.01 17:48:16;442;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.01 17:48:16;;filled;;
2025.10.01 17:48:16;443;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.01 17:48:16;;filled;;
2025.10.01 17:48:17;444;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.01 17:48:17;;filled;;
2025.10.01 17:48:17;445;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.01 17:48:17;;filled;;
2025.10.02 15:59:12;446;GOLD;buy;0.01 / 0.01;;0.00;3 844.98;3 929.98;2025.10.02 15:59:12;;filled;Grip;
2025.10.02 17:20:10;447;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.02 17:20:10;;filled;;
2025.10.06 02:35:00;448;GOLD;buy;0.01 / 0.01;;0.00;3 870.77;3 955.77;2025.10.06 02:35:00;;filled;Grip;
2025.10.06 05:27:01;449;GOLD;buy;0.01 / 0.01;;0.00;3 882.40;3 967.40;2025.10.06 05:27:01;;filled;Grip;
2025.10.06 07:13:00;450;GOLD;buy;0.01 / 0.01;;0.00;3 891.16;3 976.16;2025.10.06 07:13:00;;filled;Grip;
2025.10.06 10:16:00;451;GOLD;buy;0.01 / 0.01;;0.00;3 894.05;3 979.05;2025.10.06 10:16:00;;filled;Grip;
2025.10.06 17:35:39;452;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.06 17:35:39;;filled;tp 3955.77;
2025.10.06 18:01:00;453;GOLD;buy;0.01 / 0.01;;0.00;3 914.32;3 999.32;2025.10.06 18:01:00;;filled;Grip;
2025.10.06 19:07:21;454;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.06 19:07:21;;filled;tp 3967.40;
2025.10.06 21:24:00;455;GOLD;buy;0.01 / 0.01;;0.00;3 918.09;4 003.09;2025.10.06 21:24:00;;filled;Grip;
2025.10.07 03:26:02;456;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.07 03:26:02;;filled;tp 3976.16;
2025.10.07 05:59:00;457;GOLD;buy;0.01 / 0.01;;0.00;3 925.21;4 010.21;2025.10.07 05:59:00;;filled;Grip;
2025.10.07 10:20:20;458;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.07 10:20:20;;filled;;
2025.10.07 10:20:20;459;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.07 10:20:20;;filled;;
2025.10.07 10:20:21;460;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.07 10:20:21;;filled;;
2025.10.07 10:20:21;461;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.07 10:20:21;;filled;;
2025.10.08 02:45:04;462;GOLD;buy;0.01 / 0.01;;0.00;3 951.71;4 036.71;2025.10.08 02:45:04;;filled;Grip;
2025.10.08 06:30:00;463;GOLD;buy;0.01 / 0.01;;0.00;3 971.68;4 056.68;2025.10.08 06:30:00;;filled;Grip;
2025.10.08 07:35:00;464;GOLD;buy;0.01 / 0.01;;0.00;3 979.28;4 064.28;2025.10.08 07:35:00;;filled;Grip;
2025.10.08 08:39:55;465;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.08 08:39:55;;filled;tp 4036.71;
2025.10.08 09:36:29;466;GOLD;buy;0.01 / 0.01;;0.00;3 990.06;4 075.06;2025.10.08 09:36:29;;filled;Grip;
2025.10.08 10:36:00;467;GOLD;buy;0.01 / 0.01;;0.00;3 998.34;4 083.34;2025.10.08 10:36:00;;filled;Grip;
2025.10.08 19:30:47;468;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.08 19:30:47;;filled;tp 4056.68;
2025.10.08 19:56:00;469;GOLD;buy;0.01 / 0.01;;0.00;4 014.61;4 099.61;2025.10.08 19:56:00;;filled;Grip;
2025.10.09 01:09:25;470;GOLD;sell;0.01 / 0.01;;0.00;;;2025.10.09 01:09:25;;filled;;
